date,close,volume,open,high,low
06/25/2025,492.27,17495100,492.04,494.5556,489.39
06/24/2025,490.11,22305640,488.95,491.849,486.795
06/23/2025,486.00,24863950,478.21,487.75,472.51
06/20/2025,477.40,37576210,482.23,483.46,476.87
06/18/2025,480.24,17526450,478.00,481.00,474.46
06/17/2025,478.04,15414130,475.395,478.7399,474.08
06/16/2025,479.14,15626100,475.21,480.6943,475.00
06/13/2025,474.96,16814460,476.41,479.18,472.76
06/12/2025,478.87,18950580,475.02,480.415,473.52
06/11/2025,472.62,16399180,470.02,475.47,469.655
06/10/2025,470.92,15375940,471.185,472.80,466.96
06/09/2025,472.75,16469930,469.70,473.43,468.62
06/06/2025,470.38,15285620,470.085,473.335,468.78
06/05/2025,467.68,20154460,464.955,469.65,464.03
06/04/2025,463.87,14162690,464.00,465.69,463.0201
06/03/2025,462.97,15743760,461.47,464.14,460.8622
06/02/2025,461.97,16626500,457.14,462.11,456.89
05/30/2025,460.36,34770480,459.715,461.68,455.54
05/29/2025,458.68,13982210,461.55,461.72,455.3105
05/28/2025,457.36,17086260,461.22,462.52,456.93
05/27/2025,460.69,20974290,456.48,460.95,456.115
05/23/2025,450.18,16883510,449.98,453.69,448.91
05/22/2025,454.86,18025610,454.95,460.25,453.90
05/21/2025,452.57,19216910,454.57,457.78,451.814
05/20/2025,458.17,15441810,455.59,458.34,454.3201
05/19/2025,458.87,21336510,450.875,459.585,450.80
05/16/2025,454.27,23849780,452.05,454.36,448.73
05/15/2025,453.13,21992320,450.765,456.19,450.4301
05/14/2025,452.94,19902800,448.14,453.90,448.14
05/13/2025,449.14,23618820,447.78,450.6733,445.36
05/12/2025,449.26,22821940,445.94,449.37,439.78
05/09/2025,438.73,15324230,440.00,440.74,435.88
05/08/2025,438.17,23491330,437.93,443.67,435.66
05/07/2025,433.35,23307240,433.84,438.12,431.1103
05/06/2025,433.31,15104200,432.20,437.73,431.17
05/05/2025,436.17,20136050,432.87,439.50,432.11
05/02/2025,435.28,30757430,431.74,439.44,429.985
05/01/2025,425.40,58938100,431.11,436.99,424.90
04/30/2025,395.26,36461080,390.30,396.66,384.44
04/29/2025,394.04,14973980,391.30,395.10,390.38
04/28/2025,391.16,16579430,391.955,392.74,386.638
04/25/2025,391.85,18973170,387.00,392.16,384.60
04/24/2025,387.30,22232290,375.695,388.45,375.19
04/23/2025,374.39,20545530,376.06,380.39,373.02
04/22/2025,366.82,19484990,363.375,367.77,359.8602
04/21/2025,359.12,20807280,362.815,364.48,355.67
04/17/2025,367.78,21120190,373.745,374.3215,366.89
04/16/2025,371.61,21967830,380.67,381.61,368.00
04/15/2025,385.73,17199890,388.505,391.89,384.1599
04/14/2025,387.81,19251170,393.22,394.65,384.21
04/11/2025,388.45,23839220,380.635,390.05,378.89
04/10/2025,381.35,38024370,382.06,383.90,367.80
04/09/2025,390.49,50199700,353.535,393.225,353.10
04/08/2025,354.56,35868920,368.255,373.65,350.25
04/07/2025,357.86,50425000,350.88,370.9999,344.79
04/04/2025,359.84,49209850,364.125,374.59,359.48
04/03/2025,373.11,30198000,374.785,377.48,369.35
04/02/2025,382.14,16092560,377.965,385.08,376.62
04/01/2025,382.19,19689500,374.65,382.85,373.23
03/31/2025,375.39,35184680,372.535,377.07,367.24
03/28/2025,378.80,21632020,388.08,389.13,376.93
03/27/2025,390.58,13766760,390.13,392.24,387.395
03/26/2025,389.97,16132910,395.00,395.31,388.57
03/25/2025,395.16,15774970,393.915,396.36,392.64
03/24/2025,393.08,21004550,395.40,395.40,389.81
03/21/2025,391.26,39675930,383.215,391.74,382.80
03/20/2025,386.84,18470540,385.735,391.785,383.28
03/19/2025,387.82,19185530,385.525,389.68,384.00
03/18/2025,383.52,19486850,387.07,387.37,381.10
03/17/2025,388.70,22474270,386.70,392.705,385.57
03/14/2025,388.56,19952850,379.775,390.23,379.51
03/13/2025,378.77,20473020,383.155,385.32,377.45
03/12/2025,383.27,24253570,382.95,385.2165,378.9507
03/11/2025,380.45,30380180,379.00,386.00,376.91
03/10/2025,380.16,32840130,385.84,386.40,377.22
03/07/2025,393.31,22034090,392.32,394.80,385.54
03/06/2025,396.89,23304630,394.28,402.15,392.6777
03/05/2025,401.02,23433130,389.34,401.67,388.81
03/04/2025,388.61,29342920,383.40,392.58,381.00
03/03/2025,388.49,23007730,398.82,398.82,386.155
02/28/2025,396.99,32845660,392.655,397.63,386.57
02/27/2025,392.53,21127410,401.265,405.74,392.17
02/26/2025,399.73,19618950,398.01,403.60,394.245
02/25/2025,397.90,29387400,401.10,401.915,396.70
02/24/2025,404.00,26443660,408.51,409.37,399.32
02/21/2025,408.21,27524800,417.335,418.048,407.89
02/20/2025,416.13,23508730,415.29,419.31,412.54
02/19/2025,414.77,24114200,407.88,415.49,407.65
02/18/2025,409.64,21423050,408.00,410.597,406.50
02/14/2025,408.43,22758460,407.79,408.91,405.88
02/13/2025,410.54,23891730,407.00,411.00,406.36
02/12/2025,409.04,19121730,407.21,410.75,404.3673
02/11/2025,411.44,18140590,409.64,412.49,409.30
02/10/2025,412.22,20817920,413.71,415.4624,410.92
02/07/2025,409.75,22886840,416.48,418.65,408.10
02/06/2025,415.82,16309760,414.00,418.20,414.00
02/05/2025,413.29,16336190,412.35,413.827,410.40
02/04/2025,412.37,20532100,412.685,413.9199,409.74
02/03/2025,410.92,25679150,411.60,415.41,408.66
01/31/2025,415.06,34223390,418.98,420.69,414.91
01/30/2025,414.99,54586260,418.77,422.86,413.16
01/29/2025,442.33,23581370,446.69,446.88,440.40
01/28/2025,447.20,23491700,434.60,448.38,431.38
01/27/2025,434.56,35647810,424.01,435.20,423.50
01/24/2025,444.06,15549450,445.16,446.65,441.40
01/23/2025,446.71,18389270,442.00,446.75,441.5048
01/22/2025,446.20,27803810,437.56,447.27,436.00
01/21/2025,428.50,26085700,430.20,430.8999,425.595
01/17/2025,429.03,26197510,434.085,434.48,428.17
01/16/2025,424.58,15300020,428.695,429.49,424.39
01/15/2025,426.31,19637840,419.13,428.15,418.265
01/14/2025,415.67,16935860,417.81,419.74,410.72
01/13/2025,417.19,17604780,415.235,418.50,412.29
01/10/2025,418.95,20201130,424.63,424.71,415.02
01/08/2025,424.56,15054580,423.46,426.97,421.54
01/07/2025,422.37,18139070,429.00,430.65,420.80
01/06/2025,427.85,20573650,428.00,434.32,425.4774
01/03/2025,423.35,16662940,421.08,424.03,419.54
01/02/2025,418.58,16896470,425.53,426.07,414.85
12/31/2024,421.50,13246510,426.10,426.73,420.66
12/30/2024,424.83,13158700,426.06,427.55,421.90
12/27/2024,430.53,18117710,434.60,435.22,426.35
12/26/2024,438.11,8199927,439.08,440.94,436.63
12/24/2024,439.33,7164543,434.65,439.60,434.19
12/23/2024,435.25,19152520,436.74,437.65,432.83
12/20/2024,436.60,64263690,433.11,443.74,428.63
12/19/2024,437.03,22963680,441.62,443.1834,436.32
12/18/2024,437.39,24444550,451.32,452.65,437.02
12/17/2024,454.46,22733490,451.01,455.29,449.57
12/16/2024,451.59,23598830,447.27,452.18,445.28
12/13/2024,447.27,20177830,448.435,451.43,445.58
12/12/2024,449.56,20834780,449.11,456.1648,449.11
12/11/2024,448.99,19200210,444.05,450.35,444.05
12/10/2024,443.33,18469460,444.39,449.62,441.60
12/09/2024,446.02,19144390,442.60,448.33,440.50
12/06/2024,443.57,18821000,442.30,446.10,441.7703
12/05/2024,442.62,21697780,437.92,444.66,436.171
12/04/2024,437.42,26009430,433.03,439.67,432.63
12/03/2024,431.20,18301990,429.84,432.47,427.74
12/02/2024,430.98,20207220,421.57,433.00,421.31
11/29/2024,423.46,16271920,420.09,424.8849,417.80
11/27/2024,422.99,18332440,425.105,427.2299,422.02
11/26/2024,427.99,23458890,419.585,429.0414,418.85
11/25/2024,418.79,27691090,418.38,421.08,414.85
11/22/2024,417.00,24814630,411.365,417.40,411.06
11/21/2024,412.87,20780160,419.50,419.78,410.2887
11/20/2024,415.49,19191660,416.87,417.29,410.58
11/19/2024,417.79,18133530,413.11,417.94,411.55
11/18/2024,415.76,24742010,414.87,418.4037,412.10
11/15/2024,415.00,28247640,419.82,422.80,413.64
11/14/2024,426.89,30246880,425.00,428.17,420.00
11/13/2024,425.20,21502190,421.64,429.325,418.21
11/12/2024,423.03,19401200,418.25,424.44,417.20
11/11/2024,418.01,24503320,422.515,424.81,416.00
11/08/2024,422.54,16891410,425.32,426.50,421.78
11/07/2024,425.43,19901780,421.28,426.85,419.88
11/06/2024,420.18,26681840,412.42,420.45,410.52
11/05/2024,411.46,17626010,408.37,414.90,408.08
11/04/2024,408.46,19672290,409.80,410.415,405.5713
11/01/2024,410.37,24230440,409.01,415.50,407.50
10/31/2024,406.35,53970980,415.36,416.16,406.30
10/30/2024,432.53,29749150,437.435,438.50,432.10
10/29/2024,431.95,17644080,428.00,433.17,425.8001
10/28/2024,426.59,14882440,431.655,431.94,426.30
10/25/2024,428.15,16899060,426.76,432.52,426.565
10/24/2024,424.73,13581630,425.325,425.9782,422.40
10/23/2024,424.60,19654380,430.855,431.08,422.53
10/22/2024,427.51,25482200,418.49,430.5793,418.04
10/21/2024,418.78,14206120,416.12,418.96,413.7501
10/18/2024,418.16,17145320,417.14,419.65,416.2601
10/17/2024,416.72,14820000,422.36,422.50,415.59
10/16/2024,416.12,15508930,415.17,416.36,410.48
10/15/2024,418.74,18900200,422.18,422.48,415.26
10/14/2024,419.14,16653090,417.77,424.04,417.52
10/11/2024,416.32,14144940,416.135,417.13,413.25
10/10/2024,415.84,13848380,415.225,417.35,413.15
10/09/2024,417.46,14974260,415.86,420.38,414.30
10/08/2024,414.71,19229260,410.90,415.66,408.17
10/07/2024,409.54,20919760,416.00,417.11,409.00
10/04/2024,416.06,19190910,418.24,419.75,414.97
10/03/2024,416.54,13686420,417.63,419.55,414.29
10/02/2024,417.13,16582260,422.58,422.82,416.71
10/01/2024,420.69,19092950,428.45,428.48,418.81
09/30/2024,430.30,16854610,428.21,430.42,425.37
09/27/2024,428.02,14896130,431.52,431.85,427.47
09/26/2024,431.31,14492040,435.085,435.30,429.13
09/25/2024,432.11,13396360,429.83,433.119,428.57
09/24/2024,429.17,17015750,433.00,433.35,426.10
09/23/2024,433.51,15128890,434.28,436.46,430.3889
09/20/2024,435.27,55167110,437.22,439.24,434.22
09/19/2024,438.69,21706560,441.225,441.50,436.90
09/18/2024,430.81,18898040,435.00,436.03,430.41
09/17/2024,435.15,18874230,440.23,441.85,432.27
09/16/2024,431.34,13834700,430.60,433.53,428.22
09/13/2024,430.59,15874560,425.825,431.83,425.46
09/12/2024,427.00,17418760,423.31,427.3692,419.75
09/11/2024,423.04,19266920,415.50,423.99,409.58
09/10/2024,414.20,19594290,408.20,416.33,407.70
09/09/2024,405.72,15295130,407.24,408.65,402.15
09/06/2024,401.70,19609530,409.06,410.65,400.80
09/05/2024,408.39,14195520,407.62,413.10,406.13
09/04/2024,408.90,15135810,405.91,411.24,404.37
09/03/2024,409.44,20313600,417.91,419.88,407.03
08/30/2024,417.14,24308320,415.60,417.49,412.13
08/29/2024,413.12,17045240,414.94,422.05,410.60
08/28/2024,410.60,14882660,414.88,415.00,407.31
08/27/2024,413.84,13492910,412.86,414.36,410.25
08/26/2024,413.49,13152830,416.365,417.2799,411.34
08/23/2024,416.79,18493780,416.98,419.26,412.09
08/22/2024,415.55,19361900,424.36,426.7899,414.61
08/21/2024,424.14,16067300,424.075,426.40,421.72
08/20/2024,424.80,16387580,421.70,425.86,421.64
08/19/2024,421.53,15233960,418.96,421.75,416.46
08/16/2024,418.47,22775590,420.60,421.34,417.30
08/15/2024,421.03,20752140,419.80,421.11,417.66
08/14/2024,416.86,18266980,414.80,417.72,412.4456
08/13/2024,414.01,19414270,409.59,414.95,409.57
08/12/2024,406.81,16762880,407.06,408.76,404.2434
08/09/2024,406.02,19276670,404.03,408.05,402.2624
08/08/2024,402.69,20203030,402.44,405.86,399.9407
08/07/2024,398.43,20650910,408.635,410.08,397.47
08/06/2024,399.61,24946530,400.00,405.67,398.50
08/05/2024,395.15,40709240,389.17,401.04,385.58
08/02/2024,408.49,29437900,412.49,415.00,404.34
08/01/2024,417.11,30296400,420.785,427.46,413.0901
07/31/2024,418.35,42891370,420.495,421.775,412.21
07/30/2024,422.92,32687580,427.72,429.05,417.36
07/29/2024,426.73,15125840,431.58,432.15,424.7042
07/26/2024,425.27,23583840,418.20,428.915,417.27
07/25/2024,418.40,29943800,428.80,429.80,417.51
07/24/2024,428.90,26805800,440.45,441.48,427.585
07/23/2024,444.85,13107050,443.895,448.39,443.10
07/22/2024,442.94,15808760,441.79,444.60,438.9125
07/19/2024,437.11,20940420,433.10,441.14,432.00
07/18/2024,440.37,20794820,444.34,444.65,434.40
07/17/2024,443.52,21754020,442.59,444.85,439.18
07/16/2024,449.52,17175680,454.22,454.30,446.66
07/15/2024,453.96,14429450,453.30,457.26,451.43
07/12/2024,453.55,16324270,454.325,456.36,450.645
07/11/2024,454.70,23111180,462.98,464.78,451.55
07/10/2024,466.25,18196100,461.22,466.46,458.855
07/09/2024,459.54,17228510,467.00,467.33,458.00
07/08/2024,466.24,12962320,466.55,467.70,464.46
07/05/2024,467.56,16000290,459.61,468.35,458.965
07/03/2024,460.77,9932830,458.19,461.02,457.88
07/02/2024,459.28,13979780,453.20,459.59,453.113
07/01/2024,456.73,17662820,448.66,457.37,445.66
06/28/2024,446.95,28362270,453.07,455.38,446.41
06/27/2024,452.85,14806320,452.175,456.17,451.77
06/26/2024,452.16,16507030,449.00,453.60,448.19
06/25/2024,450.95,16747530,448.25,451.42,446.75
06/24/2024,447.67,15913720,449.80,452.75,446.41
06/21/2024,449.78,34486170,447.38,450.58,446.51
06/20/2024,445.70,19877380,446.30,446.53,441.27
06/18/2024,446.34,17112500,449.705,450.14,444.89
06/17/2024,448.37,20790030,442.585,450.94,440.72
06/14/2024,442.57,13581990,438.275,443.1376,436.721
06/13/2024,441.58,15960570,440.85,443.39,439.37
06/12/2024,441.06,22366230,435.32,443.40,433.25
06/11/2024,432.68,14551100,425.475,432.82,425.25
06/10/2024,427.87,14003030,424.70,428.08,423.89
06/07/2024,423.85,13621650,426.20,426.28,423.00
06/06/2024,424.52,14861250,424.01,425.31,420.58
06/05/2024,424.01,16988040,417.81,424.08,416.30
06/04/2024,416.07,14348920,412.43,416.44,409.675
06/03/2024,413.52,17484680,415.525,416.43,408.9234
05/31/2024,415.13,47995250,416.75,416.75,404.51
05/30/2024,414.67,28424850,424.30,424.30,414.24
05/29/2024,429.17,15517130,425.69,430.94,425.69
05/28/2024,430.32,15718020,429.63,430.82,426.60
05/24/2024,430.16,11855290,427.19,431.055,424.41
05/23/2024,427.00,17211690,432.97,433.60,425.424
05/22/2024,430.52,18073700,430.09,432.41,427.13
05/21/2024,429.04,21453260,426.825,432.97,424.85
05/20/2024,425.34,16272140,420.21,426.77,419.99
05/17/2024,420.21,15352240,422.54,422.92,418.025
05/16/2024,420.99,17530050,421.80,425.42,420.35
05/15/2024,423.08,22239530,417.90,423.81,417.27
05/14/2024,416.56,15109310,412.02,417.49,411.55
05/13/2024,413.72,15440230,418.01,418.348,410.82
05/10/2024,414.74,13402280,412.935,415.38,411.80
05/09/2024,412.32,14689730,410.57,412.72,409.10
05/08/2024,410.54,11792310,408.17,412.23,406.7132
05/07/2024,409.34,20018230,414.66,414.67,409.09
05/06/2024,413.54,16996640,408.76,413.93,406.3701
05/03/2024,406.66,17446720,402.28,407.15,401.86
05/02/2024,397.84,17709360,397.66,399.93,394.6515
05/01/2024,394.94,23562480,392.61,401.7199,390.31
04/30/2024,389.33,28781370,401.49,402.16,389.17
04/29/2024,402.25,19582090,405.25,406.32,399.19
04/26/2024,406.32,29694650,412.17,413.00,405.7601
04/25/2024,399.04,40586450,394.03,399.8899,388.03
04/24/2024,409.06,15065330,409.56,412.47,406.78
04/23/2024,407.57,15734500,404.235,408.20,403.06
04/22/2024,400.96,20286880,400.08,402.85,395.75
04/19/2024,399.12,30565790,404.03,405.48,397.77
04/18/2024,404.27,21029920,410.63,411.89,403.95
04/17/2024,411.84,15855490,417.25,418.88,410.33
04/16/2024,414.58,16765620,414.57,418.40,413.7301
04/15/2024,413.64,20273540,426.60,426.82,413.43
04/12/2024,421.90,19253750,424.05,425.1794,419.77
04/11/2024,427.93,17966420,425.82,429.37,422.36
04/10/2024,423.26,16216580,422.19,424.03,419.70
04/09/2024,426.28,12512290,426.44,427.74,421.62
04/08/2024,424.59,14272390,425.17,427.28,423.30
04/05/2024,425.52,16554760,420.01,426.51,418.32
04/04/2024,417.88,19370880,424.99,428.67,417.57
04/03/2024,420.45,16502260,419.73,423.26,419.085
04/02/2024,421.44,17911990,420.11,422.38,417.84
04/01/2024,424.57,16315960,423.95,427.89,422.22
03/28/2024,420.72,21871160,420.96,421.87,419.12
03/27/2024,421.43,16704980,424.44,424.45,419.01
03/26/2024,421.65,16725650,425.61,425.99,421.35
03/25/2024,422.86,18060450,425.24,427.41,421.61
03/22/2024,428.74,17648470,429.70,429.86,426.07
03/21/2024,429.37,21296220,429.83,430.82,427.16
03/20/2024,425.23,17860090,422.00,425.96,420.66
03/19/2024,421.41,19837920,417.83,421.6656,415.55
03/18/2024,417.32,20105980,414.25,420.73,413.78
03/15/2024,416.42,45079900,419.29,422.60,412.79
03/14/2024,425.22,34157300,420.24,427.82,417.99
03/13/2024,415.10,17115930,418.10,418.18,411.45
03/12/2024,415.28,22457000,407.62,415.57,406.79
03/11/2024,404.52,16120750,403.762,405.68,401.26
03/08/2024,406.22,18002190,407.96,410.42,404.33
03/07/2024,409.14,18718480,406.12,409.78,402.24
03/06/2024,402.09,22344150,402.97,405.16,398.39
03/05/2024,402.65,26919180,413.96,414.25,400.64
03/04/2024,414.92,17595960,413.44,417.35,412.32
03/01/2024,415.50,17823450,411.27,415.87,410.88
02/29/2024,413.64,31947260,408.64,414.20,405.92
02/28/2024,407.72,13183130,408.175,409.30,405.3201
02/27/2024,407.48,14835830,407.99,408.32,403.85
02/26/2024,407.54,16193510,411.455,412.16,407.36
02/23/2024,410.34,16295880,415.67,415.86,408.97
02/22/2024,411.65,27009870,410.19,412.83,408.57
02/21/2024,402.18,18631070,400.17,402.29,397.22
02/20/2024,402.79,24307920,403.24,404.49,398.01
02/16/2024,404.06,22296500,407.96,408.29,403.44
02/15/2024,406.56,21825530,408.14,409.13,404.29
02/14/2024,409.49,20401190,408.07,409.84,404.57
02/13/2024,406.32,27824940,404.94,410.071,403.39
02/12/2024,415.26,21202920,420.555,420.74,414.75
02/09/2024,420.55,22032840,415.25,420.82,415.09
02/08/2024,414.11,21225260,414.05,415.56,412.53
02/07/2024,414.05,22340530,407.44,414.30,407.40
02/06/2024,405.49,18382620,405.88,407.97,402.91
02/05/2024,405.65,25352290,409.90,411.16,403.99
02/02/2024,411.22,28256670,403.81,412.65,403.56
02/01/2024,403.78,30657730,401.83,408.00,401.80
01/31/2024,397.58,47871100,406.96,415.32,397.21
01/30/2024,408.59,33477610,412.26,413.05,406.4501
01/29/2024,409.72,24510240,406.06,409.98,404.33
01/26/2024,403.93,17803270,404.37,406.17,402.43
01/25/2024,404.87,21021160,404.32,407.01,402.5294
01/24/2024,402.56,24866950,401.54,405.63,400.45
01/23/2024,398.90,20525880,395.75,399.38,393.93
01/22/2024,396.51,27016900,400.02,400.62,393.59
01/19/2024,398.67,29331140,395.76,398.67,393.50
01/18/2024,393.87,23392070,391.72,393.99,390.12
01/17/2024,389.47,22234110,387.98,390.11,384.81
01/16/2024,390.27,27202270,393.66,394.03,387.6229
01/12/2024,388.47,21661150,385.49,388.68,384.65
01/11/2024,384.63,27850850,386.00,390.68,380.38
01/10/2024,382.77,25514250,376.37,384.17,376.32
01/09/2024,375.79,20829950,372.01,375.99,371.19
01/08/2024,374.69,23133970,369.30,375.20,369.01
01/05/2024,367.75,21004580,368.97,372.06,366.50
01/04/2024,367.94,20901500,370.665,373.10,367.17
01/03/2024,370.60,23083470,369.01,373.2562,368.51
01/02/2024,370.87,25258630,373.86,375.90,366.771
12/29/2023,376.04,18730840,376.00,377.16,373.48
12/28/2023,375.28,14327010,375.37,376.458,374.16
12/27/2023,374.07,14905410,373.69,375.06,372.8116
12/26/2023,374.66,12673050,375.00,376.94,373.50
12/22/2023,374.58,17107480,373.68,375.18,372.71
12/21/2023,373.54,17708010,372.56,374.41,370.04
12/20/2023,370.62,26316650,375.00,376.03,370.53
